Shipment Date,Matching Fields,Consignee,Consignee_Clean,Consignee Full Address,Consignee_Address,Consignee Email 1,Consignee Phone 1,Consignee Website 1,Consignee Profile,Consignee Trade Roles,Shipper,Shipper_Clean,Shipper Full Address,Shipper_Address,Shipper Email 1,Shipper Phone 1,Shipper Website 1,Shipper Profile,Shipper Trade Roles,Notify Party,Notify_Party,HS Code,Goods Shipped,Volume (TEU),Gross Weight (kg)
2021-03-20,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,"R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil","R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil",,,,https://panjiva.com/Trombini-Embalagens-SA/42209352,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,"8 X 40 CONTAINERS CONTAINING 307 BALES OF WASTE PAPER DSOCC DOUBLE SORTED OCC PSI   #12 APARAS E DESPERDICIOS DE PAPEL KRAFT   ONDULADO ESPECIAL POS CONSUMO,",16,192436.01
2021-03-20,HS Code (4-digit),Adami Sa Madeiras,Adami Sa Madeiras,"Estr. CDR 455, Caçador - SC, Brazil","Estr. CDR 455, Caçador - SC, Brazil",,,,https://panjiva.com/Adami-SA-Madeiras/36036078,Manufacturer,Ekman Recycling Uk,Ekman Recycling,"Romac House the Hyde, Edgware Road, London NW9 6NW, UK","Romac House the Hyde, Edgware Road, London NW9 6NW, UK",,,,https://panjiva.com/Ekman-Recycling-Uk/41664686,,ADAMI SA MADEIRAS,ADAMI SA MADEIRAS,47070000,4 X 40 CONTAINERS CONTAINING 124 BALES OF WASTE PAPER,8,101340
2021-03-20,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,"R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil","R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil",,,,https://panjiva.com/Trombini-Embalagens-SA/42209352,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,"2 X 40 CONTAINERS CONTAINING 76 BALES OF WASTE PAPER DSOCC DOUBLE SORTED OCC PSI 12 APARAS E DESPERDICIOS DE PAPEL KRAFT ONDULADO ESPECIAL POS CONSUMO,",4,48116
2021-03-20,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,"R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil","R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil",,,,https://panjiva.com/Trombini-Embalagens-SA/42209352,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,"8 X 40 CONTAINERS CONTAINING 298 BALES OF WASTE PAPER DSOCC DOUBLE SORTED OCC PSI 12 APARAS E DESPERDICIOS DE PAPEL KRAFT   ONDULADO ESPECIAL POS CONSUMO,",16,191752
2021-03-19,HS Code (4-digit),Lutepel Industria E Comercio De Papel Ltda,Lutepel Industria E Comercio De Papel Ltda,"R. Ana Neri, 365 - Parque Res. Sao Jose, Lençóis Paulista - SP, 18681-160, Brazil","R. Ana Neri, 365 - Parque Res. Sao Jose, Lençóis Paulista - SP, 18681-160, Brazil",,,,https://panjiva.com/Lutepel-Industria-E-Comercio-De-Papel-Ltda/37428714,Manufacturer,Ricova International Inc.,Ricova International Inc.,"Panama City, Panama","Panama City, Panama",,,,https://panjiva.com/Ricova-International-Inc/46487633,,LUTEPEL INDUSTRIA & COMERCIO DE PAPEL LTDA,LUTEPEL INDUSTRIA & COMERCIO DE PAPEL LTDA,47070000,5 X 40 CONTAINERS CONTAINING 210 BALES OF DKL,10,105965
2021-03-18,HS Code (4-digit),Craft Multimodal Ltda,Craft Multimodal Ltda,"Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil","Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil",,,,https://panjiva.com/Craft-Multimodal-Ltda/38528680,Logistics,Caribetrans Sa,Caribetrans Sa,"Carretera Sanchez Km. 12 1/2, Santo Domingo 11116, Dominican Republic","Carretera Sanchez Km. 12 1/2, Santo Domingo 11116, Dominican Republic",,,,https://panjiva.com/Caribetrans-SA/73286398,Logistics,CRAFT MULTIMODAL,CRAFT MULTIMODAL,47071000,5 X 40 CONTAINERS CONTAINING 195 BAGS OF SCRAP PAPER,10,100940
2021-03-18,HS Code (4-digit),Craft Multimodal Ltda,Craft Multimodal Ltda,"Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil","Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil",,,,https://panjiva.com/Craft-Multimodal-Ltda/38528680,Logistics,Caribetrans Sa,Caribetrans Sa,"Carretera Sanchez Km. 12 1/2, Santo Domingo 11116, Dominican Republic","Carretera Sanchez Km. 12 1/2, Santo Domingo 11116, Dominican Republic",,,,https://panjiva.com/Caribetrans-SA/73286398,Logistics,CRAFT MULTIMODAL,CRAFT MULTIMODAL,47070000,5 X 40 CONTAINERS CONTAINING 195 BOXES OF WITH APARAS DE CARTON TIPO DLK,10,100240
2021-03-18,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,"R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil","R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil",,,,https://panjiva.com/Trombini-Embalagens-SA/42209352,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,1 X 40 CONTAINERS CONTAINING 26 BALES OF WASTE PAPER DOUBLE SORTED OCC,2,24004
2021-03-18,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,"R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil","R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil",,,,https://panjiva.com/Trombini-Embalagens-SA/42209352,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,10 X 40 CONTAINERS CONTAINING 344 BALES OF WASTE PAPER DOUBLE,20,238120
2021-03-16,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Ekman & Co Inc.,Ekman & Co Inc.,"Miami, FL 33178, USA","Miami, FL 33178, USA",,,,https://panjiva.com/Ekman-Co-Inc/87844569,,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,9 X 40 & 1 X 40 CONTAINERS CONTAINING 290 BALES OF WASTE PAPER,20,248780
2021-03-15,HS Code (4-digit),Jaepel Papeis E Embalagens Sa,Jaepel Papeis E Embalagens Sa,RUA EIXO PRINCIPAL SN QD 02 MOD 01 20 AGROINDUSTRIAL - SENADOR CANEDO - GO - 75250000,RUA EIXO PRINCIPAL SN QD 02 MOD 01 20 AGROINDUSTRIAL - SENADOR CANEDO - GO - 75250000,,,,https://panjiva.com/Jaepel-Papeis-E-Embalagens-SA/41812284,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,ADUANA PROJETOS DESPACHOS & TRANSPORTES LTDA,ADUANA PROJETOS DESPACHOS & TRANSPORTES LTDA,47071000,13 X 40 & 2 X 40 CONTAINERS CONTAINING 453 BALES OF WASTE PAPER DOUBLE SORTED OCC APARAS ONDULADO OCC12,30,367454.99
2021-03-14,HS Code (4-digit),Cartonificio Valinhos Sa,Cartonificio Valinhos Sa,"R. Doze de Outubro, 20 - Vila Santana, Valinhos - SP, Brazil","R. Doze de Outubro, 20 - Vila Santana, Valinhos - SP, Brazil",,,,https://panjiva.com/Cartonificio-Valinhos-SA/37428777,,Freska Produce International Llc,Freska Produce International Llc,United States,United States,,,,https://panjiva.com/Freska-Produce-International-Llc/98107961,,CARTONIFICIO VALINHOS SA,CARTONIFICIO VALINHOS SA,47071000,20 X 40 CONTAINERS CONTAINING 640 BALES OF WASTE PAPER,40,488991
2021-03-14,HS Code (4-digit),Avelino Bragagnolo Sa Industria E Comercio,Avelino Bragagnolo Sa Industria E Comercio,"Rod. FAG 050 km 13 - R. Barra Grande, Faxinal dos Guedes - SC, 89694-000, Brazil","Rod. FAG 050 km 13 - R. Barra Grande, Faxinal dos Guedes - SC, 89694-000, Brazil",,,,https://panjiva.com/Avelino-Bragagnolo-SA-Industria-E-Comercio/36030413,Manufacturer,Dunicom Sa,Dunicom Sa,"Lorenzo Fernández 2049, 11800 Montevideo, Uruguay","Lorenzo Fernández 2049, 11800 Montevideo, Uruguay",,,,https://panjiva.com/Dunicom-SA/46488878,,AVELINO BRAGAGNOLO SA INDUSTRIA E COMERCIO,AVELINO BRAGAGNOLO SA INDUSTRIA E COMERCIO,47071000,5 X 40 CONTAINERS CONTAINING 154 BALES OF CORRUGADO TIPO OCC 11,10,105670
2021-03-14,HS Code (4-digit),Nuno Ferreira Cargas Internacionais,Nuno Ferreira Cargas Internacionais Ltda,"Rua Professor Ernest Marcus, 36 - LOTE 10 QUADRA 01 - Pacaembu, São Paulo - SP, 01246-080, Brazil","Rua Professor Ernest Marcus, 36 - Lote 10 - Quadra 01 - Pacaembu, São Paulo - SP, 01246-080, Brazil",,+55 551121741,,https://panjiva.com/Nuno-Ferreira-Cargas-Internacionais/2085928,Logistics,Fracht Forwarding Group,Fracht Forwarding Group,United States,United States,,,,https://panjiva.com/Fracht-Forwarding-Group/87845126,Logistics,NUNO FERREIRA LOGISTICS,NUNO FERREIRA LOGISTICS,47079000,2 X 40 CONTAINERS CONTAINING 97 BALES OF DOUBLE SORTED OCC,4,47798
2021-03-12,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,1 X 40 CONTAINERS CONTAINING 39 BALES OF WASTE PAPER DSOCC DOUBLE SORTED OCC PSI 12 APARAS E DESPERDICIOS DE PAPEL KRAFT ONDULADO ESPECIAL POS CONSUMO,2,24633
2021-03-12,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,3 X 40 CONTAINERS CONTAINING 96 BALES OF WASTE PAPER DSOCC DOUBLE SORTED OCC PSI   #12 APARAS E DESPERDICIOS DE PAPEL KRAFT,6,72494
2021-03-12,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,3 X 40 CONTAINERS CONTAINING 84 BALES OF WASTE PAPER DSOCC DOUBLE SORTED OCC PSI 12 APARAS E DESPERDICIOS DE PAPEL KRAFT   ONDULADO ESPECIAL POS CONSUMO,6,59885
2021-03-11,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,16 X 40 CONTAINERS CONTAINING 544 BALES OF WASTE PAPER DSOCCDOUBLE,32,384134
2021-03-11,HS Code (4-digit),Craft Multimodal Ltda,Craft Multimodal Ltda,"Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil","Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil",,,,https://panjiva.com/Craft-Multimodal-Ltda/38528680,Logistics,Caribetrans Sa,Caribetrans Sa,"Carretera Sanchez Km. 12 1/2, Santo Domingo 11116, Dominican Republic","Carretera Sanchez Km. 12 1/2, Santo Domingo 11116, Dominican Republic",,,,https://panjiva.com/Caribetrans-SA/73286398,Logistics,CRAFT MULTIMODAL,CRAFT MULTIMODAL,47070000,5 X 40 CONTAINERS CONTAINING 195 BOXES OF APARAS DE CARTON TIPO,10,98930
2021-03-11,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,12 X 40 CONTAINERS CONTAINING 342 BALES OF WASTE PAPER DOUBLE SORTED ONDULADOESPECIAL POS CONSUMO,24,288931
2021-03-11,HS Code (4-digit),Lutepel Industria E Comercio De Papel Ltda,Lutepel Industria E Comercio De Papel Ltda,"R. Ana Neri, 365 - Parque Res. Sao Jose, Lençóis Paulista - SP, 18681-160, Brazil","R. Ana Neri, 365 - Parque Res. Sao Jose, Lençóis Paulista - SP, 18681-160, Brazil",,,,https://panjiva.com/Lutepel-Industria-E-Comercio-De-Papel-Ltda/37428714,Manufacturer,Bridge View Paper Co. Llc,Bridge View Paper Co. Llc,"6101 Tacony St, Philadelphia, PA 19135, USA","6101 Tacony St, Philadelphia, PA 19135, USA",,,,https://panjiva.com/Bridge-View-Paper-Co-Llc/41828648,,LUTEPEL INDUSTRIA & COMERCIO DE PAPEL LTDA,LUTEPEL INDUSTRIA & COMERCIO DE PAPEL LTDA,47071000,2 X 40 CONTAINERS CONTAINING 130 ROLLS OF KRAFT PAPER,4,52906
2021-03-11,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,"R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil","R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil",,,,https://panjiva.com/Trombini-Embalagens-SA/42209352,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,8 X 40 CONTAINERS CONTAINING 281 BALES OF WASTE PAPER DOUBLE SORTED ONDULADOESPECIAL POS CONSUMO OCC12,16,193559.01
2021-03-11,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,4 X 40 CONTAINERS CONTAINING 92 BALES OF DEPAPEL KRAFT ONDULADO ESPECIAL POSCONSUMO,8,80831
2021-03-10,HS Code (4-digit),Avelino Bragagnolo Sa Industria E Comercio,Avelino Bragagnolo Sa Industria E Comercio,"Rod. FAG 050 km 13 - R. Barra Grande, Faxinal dos Guedes - SC, 89694-000, Brazil","Rod. FAG 050 km 13 - R. Barra Grande, Faxinal dos Guedes - SC, 89694-000, Brazil",,,,https://panjiva.com/Avelino-Bragagnolo-SA-Industria-E-Comercio/36030413,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,AVELINO BRAGAGNOLO SA INDUSTRIA E COMERCIO,AVELINO BRAGAGNOLO SA INDUSTRIA E COMERCIO,47070000,10 X 40 CONTAINERS CONTAINING 445 BALES OF WASTE PAPER DOUBLE SORTED OCC - APARAS OCC 12,20,234792.01
2021-03-10,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Kimberly Clark Global Sales Llc,Kimberly Clark Global Sales Llc,"1521 E Francis St, Ontario, CA 91761, USA","1521 E Francis St, Ontario, CA 91761, USA",,,,https://panjiva.com/Kimberly-Clark-Global-Sales-Llc/87844667,Manufacturer,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,17 X 40 CONTAINERS CONTAINING 547 BALES OF WASTE PAPER - KRAFT ONDULADO ESPECIAL - POSCONSUMO,30.39,413282.01
2021-03-10,HS Code (4-digit),Avelino Bragagnolo Sa Industria E Comercio,Avelino Bragagnolo Sa Industria E Comercio,"Rod. FAG 050 km 13 - R. Barra Grande, Faxinal dos Guedes - SC, 89694-000, Brazil","Rod. FAG 050 km 13 - R. Barra Grande, Faxinal dos Guedes - SC, 89694-000, Brazil",,,,https://panjiva.com/Avelino-Bragagnolo-SA-Industria-E-Comercio/36030413,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,AVELINO BRAGAGNOLO SA INDUSTRIA E COMERCIO,AVELINO BRAGAGNOLO SA INDUSTRIA E COMERCIO,47071000,10 X 40 CONTAINERS CONTAINING 360 BALES OF WASTE PAPER DOUBLE SORTED OCC - APARAS OCC 12,20,230936.01
2021-03-10,HS Code (4-digit),Irani Papel E Embalagem S.A.,Irani Papel E Embalagem S.A.,"BR-153, Vargem Bonita - SC, 89675-000, Brazil","BR-153, Vargem Bonita - SC, 89675-000, Brazil",,,,https://panjiva.com/Irani-Papel-E-Embalagem-S-A/87841974,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,47071000,1 X 40 CONTAINERS CONTAINING 42 BALES OF WASTE PAPER DOUBLE SORTED OCC 12 -APARAS PAPELAO ONDULADO 030105 IBAMA OCC 12,2,24385
2021-03-10,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,5 X 40 CONTAINERS CONTAINING 154 BALES OF WASTE PAPER DOUBLE SORTED OCC,10,116311
2021-03-10,HS Code (4-digit),Adami Sa Madeiras,Adami Sa Madeiras,"Estr. CDR 455, Caçador - SC, Brazil","Estr. CDR 455, Caçador - SC, Brazil",,,,https://panjiva.com/Adami-SA-Madeiras/36036078,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,ADAMI SA MADEIRAS,ADAMI SA MADEIRAS,47071000,2 X 40 CONTAINERS CONTAINING 57 BALES OF WASTE PAPER DOUBLE SORTED OCC 12 APARAS DE PAPEL ONDULADO OCC 12,4,46195
2021-03-10,HS Code (4-digit),Adami Sa Madeiras,Adami Sa Madeiras,"Estr. CDR 455, Caçador - SC, Brazil","Estr. CDR 455, Caçador - SC, Brazil",,,,https://panjiva.com/Adami-SA-Madeiras/36036078,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,ADAMI SA MADEIRAS,ADAMI SA MADEIRAS,47071000,9 X 40 CONTAINERS CONTAINING 324 BALES OF WASTE PAPER DOUBLE SORTED OCC #12- APARAS DE PAPELONDULADO OCC 12PREMIUM,18,210142
2021-03-10,HS Code (4-digit),Irani Papel E Embalagem S.A.,Irani Papel E Embalagem S.A.,"BR-153, Vargem Bonita - SC, 89675-000, Brazil","BR-153, Vargem Bonita - SC, 89675-000, Brazil",,,,https://panjiva.com/Irani-Papel-E-Embalagem-S-A/87841974,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,47071000,5 X 40 CONTAINERS CONTAINING 80 BALES OF WASTE PAPER DOUBLE SORTED OCC 12,10,119587
2021-03-10,HS Code (4-digit),Irani Papel E Embalagem S.A.,Irani Papel E Embalagem S.A.,"BR-153, Vargem Bonita - SC, 89675-000, Brazil","BR-153, Vargem Bonita - SC, 89675-000, Brazil",,,,https://panjiva.com/Irani-Papel-E-Embalagem-S-A/87841974,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,47071000,16 X 40 CONTAINERS CONTAINING 540 BALES OF WASTE PAPER DOUBLE SORTED OCC - APARAS PAPELAO ONDULADO 030105 IBAMAOCC12,32,390899.99
2021-03-10,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,"R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil","R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil",,,,https://panjiva.com/Trombini-Embalagens-SA/42209352,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47071000,1 X 40 CONTAINERS CONTAINING 39 BALES OF WASTE PAPER DOUBLE SORTED OCC PSI 12,2,23578
2021-03-10,HS Code (4-digit),Irani Papel E Embalagem S.A.,Irani Papel E Embalagem S.A.,"BR-153, Vargem Bonita - SC, 89675-000, Brazil","BR-153, Vargem Bonita - SC, 89675-000, Brazil",,,,https://panjiva.com/Irani-Papel-E-Embalagem-S-A/87841974,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,47071000,5 X 40 CONTAINERS CONTAINING 189 BALES OF WASTE PAPER DOUBLE SORTED OCC - APARAS PAPELAO ONDULADO 030105 IBAMAOCC12,10,115976
